Locality,Type of property,Subtype of property,Price,Type of sale,Bedrooms,Living area,Kitchen type,Furnished,How many fireplaces?,Terrace surface,Garden surface,Surface of the plot,Number of frontages,Swimming pool,Building condition
9700,HOUSE,HOUSE,299000,sale,3,155,False,,False,False,False,155,3,False,False
6760,HOUSE,HOUSE,310000,sale,3,131,INSTALLED,False,False,False,1389,131,4,False,TO_RENOVATE
8553,HOUSE,HOUSE,325000,sale,4,139,False,,False,False,False,139,4,False,TO_RENOVATE
8790,HOUSE,HOUSE,329000,sale,3,140,False,,False,False,1350,140,False,False,TO_BE_DONE_UP
4400,HOUSE,VILLA,340000,sale,4,200,HYPER_EQUIPPED,False,False,70,2120,200,4,False,GOOD
6687,HOUSE,VILLA,340000,sale,4,False,INSTALLED,,False,False,False,False,4,False,GOOD
8791,HOUSE,HOUSE,329000,sale,3,140,False,,False,False,1350,140,False,False,TO_BE_DONE_UP
8800,HOUSE,HOUSE,335000,sale,3,180,False,,False,55,55,180,3,False,GOOD
6990,HOUSE,HOUSE,349000,sale,5,244,INSTALLED,False,False,False,False,244,4,False,GOOD
4000,HOUSE,HOUSE,350000,sale,4,98,False,False,False,13,False,98,2,False,False
4020,HOUSE,HOUSE,350000,sale,6,185,INSTALLED,False,False,False,False,185,2,False,GOOD
4500,HOUSE,HOUSE,355000,sale,6,350,SEMI_EQUIPPED,,False,False,False,350,2,False,TO_BE_DONE_UP
4500,HOUSE,HOUSE,355000,sale,3,145,INSTALLED,False,False,34,520,145,4,False,GOOD
1367,HOUSE,HOUSE,359000,sale,3,207,INSTALLED,False,False,23,1010,207,3,False,AS_NEW
1350,HOUSE,HOUSE,365000,sale,4,223,INSTALLED,False,False,44,35,223,3,False,AS_NEW
2235,HOUSE,HOUSE,360000,sale,4,384,False,,False,False,760,384,4,False,GOOD
1600,HOUSE,HOUSE,365000,sale,4,160,SEMI_EQUIPPED,,False,False,False,160,2,False,TO_BE_DONE_UP
1350,HOUSE,APARTMENT_BLOCK,365000,sale,4,223,INSTALLED,False,False,44,35,223,3,False,AS_NEW
2930,HOUSE,HOUSE,450000,sale,3,132,HYPER_EQUIPPED,False,False,False,False,132,2,False,AS_NEW
9909,HOUSE,HOUSE,1100000,sale,3,321,INSTALLED,,False,51,False,321,4,False,TO_BE_DONE_UP
7548,HOUSE,HOUSE,279000,sale,3,176,INSTALLED,False,False,40,210,176,3,False,GOOD
7700,HOUSE,HOUSE,229000,sale,4,173,INSTALLED,False,False,False,False,173,2,False,GOOD
4400,HOUSE,HOUSE,175000,sale,3,False,INSTALLED,False,False,50,138,False,2,False,GOOD
6534,HOUSE,HOUSE,259000,sale,5,171,False,,False,False,553,171,3,False,GOOD
1190,HOUSE,HOUSE,575000,sale,5,310,INSTALLED,False,False,33,False,310,2,False,GOOD
1050,HOUSE,HOUSE,2250000,sale,7,476,HYPER_EQUIPPED,False,False,20,False,476,3,False,AS_NEW
1000,APARTMENT,LOFT,860000,sale,3,167,HYPER_EQUIPPED,False,False,50,False,167,2,False,AS_NEW
1380,HOUSE,VILLA,1180000,sale,4,306,INSTALLED,False,False,False,2900,306,4,False,AS_NEW
2000,HOUSE,MANSION,894000,sale,7,375,HYPER_EQUIPPED,False,False,False,70,375,2,False,GOOD
2018,HOUSE,MANSION,894000,sale,7,375,HYPER_EQUIPPED,False,False,False,70,375,2,False,GOOD
7912,HOUSE,VILLA,350000,sale,5,240,INSTALLED,,False,False,False,240,4,False,False
1150,HOUSE,MIXED_USE_BUILDING,850000,sale,4,520,NOT_INSTALLED,False,False,20,False,520,3,False,GOOD
1730,HOUSE,VILLA,595000,sale,3,231,HYPER_EQUIPPED,False,False,False,False,231,3,True,AS_NEW
1301,HOUSE,HOUSE,520000,sale,4,192,HYPER_EQUIPPED,False,False,20,255,192,3,False,AS_NEW
3300,APARTMENT,DUPLEX,332000,sale,2,115,HYPER_EQUIPPED,False,False,16,False,115,3,False,AS_NEW
1702,APARTMENT,APARTMENT,269000,sale,2,104,False,,1,4,False,104,False,False,JUST_RENOVATED
3840,HOUSE,APARTMENT_BLOCK,715000,sale,1,345,SEMI_EQUIPPED,,False,False,False,345,4,False,GOOD
3840,HOUSE,MIXED_USE_BUILDING,715000,sale,1,345,SEMI_EQUIPPED,,False,False,False,345,4,False,GOOD
7500,HOUSE,HOUSE,165000,sale,3,163,SEMI_EQUIPPED,False,False,10,False,163,False,False,TO_RESTORE
2920,APARTMENT,APARTMENT,289000,sale,2,107,USA_INSTALLED,,False,False,False,107,3,False,AS_NEW
9790,HOUSE,HOUSE,365000,sale,3,120,False,,False,False,False,120,4,False,GOOD
2800,HOUSE,HOUSE,378000,sale,2,140,INSTALLED,False,False,1,150,140,3,False,TO_RENOVATE
8770,HOUSE,HOUSE,385000,sale,3,202,False,,1,20,780,202,4,False,TO_BE_DONE_UP
2070,HOUSE,HOUSE,385000,sale,3,167,INSTALLED,,False,False,63,167,2,False,AS_NEW
8210,HOUSE,HOUSE,380000,sale,4,170,False,,False,25,82,170,2,False,AS_NEW
4121,HOUSE,MIXED_USE_BUILDING,380000,sale,1,166,False,False,False,False,699,166,4,False,False
8820,HOUSE,HOUSE,389000,sale,6,527,False,,1,False,110,527,3,False,GOOD
9031,HOUSE,HOUSE,375000,sale,2,123,SEMI_EQUIPPED,,False,False,False,123,3,False,TO_BE_DONE_UP
1730,HOUSE,MIXED_USE_BUILDING,395000,sale,2,265,HYPER_EQUIPPED,False,False,20,30,265,2,False,AS_NEW
8540,HOUSE,HOUSE,395000,sale,4,270,False,,False,False,False,270,4,False,TO_BE_DONE_UP
8630,HOUSE,HOUSE,395000,sale,4,200,HYPER_EQUIPPED,,False,False,43,200,3,False,GOOD
4900,HOUSE,EXCEPTIONAL_PROPERTY,395000,sale,4,200,INSTALLED,False,False,25,1,200,4,True,False
4000,HOUSE,HOUSE,398000,sale,7,379,False,False,False,40,False,379,2,False,False
8560,HOUSE,HOUSE,412000,sale,7,293,INSTALLED,,False,112,False,293,False,False,TO_BE_DONE_UP
1650,HOUSE,HOUSE,415000,sale,3,151,SEMI_EQUIPPED,,False,False,False,151,3,False,TO_BE_DONE_UP
2940,HOUSE,TOWN_HOUSE,424000,sale,3,170,INSTALLED,,False,False,False,170,2,False,AS_NEW
9700,HOUSE,MIXED_USE_BUILDING,440000,sale,5,438,False,,False,False,False,438,2,False,TO_RENOVATE
2550,HOUSE,HOUSE,425000,sale,3,120,INSTALLED,,False,40,200,120,1,False,GOOD
2610,HOUSE,HOUSE,425000,sale,3,219,INSTALLED,,1,10,60,219,2,False,TO_BE_DONE_UP
3530,HOUSE,HOUSE,435000,sale,4,230,INSTALLED,,1,40,250,230,3,False,AS_NEW
9280,HOUSE,VILLA,425000,sale,4,196,INSTALLED,,False,False,False,196,4,False,False
8850,HOUSE,HOUSE,445000,sale,4,238,False,,False,False,1135,238,4,False,GOOD
1730,HOUSE,HOUSE,445000,sale,4,200,USA_INSTALLED,,1,15,400,200,3,False,GOOD
9320,APARTMENT,APARTMENT,139000,sale,1,False,INSTALLED,True,False,False,False,False,2,False,TO_BE_DONE_UP
9300,APARTMENT,APARTMENT,139000,sale,1,False,INSTALLED,True,False,False,False,False,2,False,TO_BE_DONE_UP
9636,HOUSE,MANSION,425000,sale,10,False,NOT_INSTALLED,,False,False,False,False,False,False,False
9140,HOUSE,HOUSE,549000,sale,4,259,HYPER_EQUIPPED,False,False,False,False,259,4,False,GOOD
9636,HOUSE,APARTMENT_BLOCK,425000,sale,10,False,NOT_INSTALLED,,False,False,False,False,False,False,False
7370,HOUSE,HOUSE,240000,sale,4,120,INSTALLED,False,False,30,15,120,3,False,GOOD
6060,HOUSE,HOUSE,215000,sale,3,220,HYPER_EQUIPPED,False,False,False,70,220,3,True,GOOD
1030,APARTMENT,APARTMENT,299000,sale,1,74,HYPER_EQUIPPED,False,False,False,False,74,2,False,AS_NEW
1741,HOUSE,HOUSE,395000,sale,3,155,False,False,False,False,False,155,2,False,False
1745,HOUSE,HOUSE,449000,sale,3,193,HYPER_EQUIPPED,False,False,False,False,193,2,False,False
4600,HOUSE,TOWN_HOUSE,179000,sale,2,105,SEMI_EQUIPPED,False,False,9,190,105,2,False,TO_BE_DONE_UP
7870,HOUSE,HOUSE,280000,sale,2,206,False,,False,47,311,206,3,False,GOOD
8740,HOUSE,HOUSE,372152,sale,3,False,INSTALLED,,False,False,False,False,3,False,GOOD
1000,APARTMENT,APARTMENT,250000,sale,1,46,False,False,False,False,False,46,False,False,False
2340,HOUSE,HOUSE,279000,sale,4,194,False,False,False,False,False,194,4,False,TO_RENOVATE
1050,APARTMENT,APARTMENT,495000,sale,3,163,INSTALLED,False,False,False,False,163,3,False,TO_RENOVATE
2300,HOUSE,HOUSE,245000,sale,3,160,False,False,False,False,False,160,2,False,TO_RENOVATE
1800,HOUSE,HOUSE,465000,sale,3,180,False,False,False,18,False,180,2,False,GOOD
1180,HOUSE,VILLA,1600000,sale,4,325,HYPER_EQUIPPED,False,False,75,700,325,3,False,GOOD
2950,HOUSE,VILLA,2490000,sale,6,830,HYPER_EQUIPPED,False,3,150,False,830,4,True,AS_NEW
1310,HOUSE,VILLA,775000,sale,3,185,SEMI_EQUIPPED,,False,50,False,185,4,False,TO_RENOVATE
1930,HOUSE,HOUSE,450000,sale,4,147,HYPER_EQUIPPED,,False,False,False,147,3,False,AS_NEW
1950,HOUSE,HOUSE,450000,sale,4,134,INSTALLED,,False,False,False,134,3,False,GOOD
1500,HOUSE,HOUSE,485000,sale,5,230,HYPER_EQUIPPED,False,False,False,False,230,3,False,JUST_RENOVATED
5651,HOUSE,VILLA,485000,sale,4,280,INSTALLED,,False,50,1000,280,4,False,AS_NEW
1410,HOUSE,HOUSE,460000,sale,4,198,False,False,False,False,False,198,2,False,GOOD
9050,HOUSE,HOUSE,489000,sale,4,140,HYPER_EQUIPPED,,False,12,40,140,2,False,AS_NEW
9000,HOUSE,HOUSE,485000,sale,4,False,INSTALLED,,False,False,70,False,2,False,GOOD
3980,HOUSE,VILLA,480000,sale,3,180,False,False,False,False,False,180,4,False,GOOD
2300,HOUSE,HOUSE,489000,sale,5,290,HYPER_EQUIPPED,,1,18,200,290,2,False,AS_NEW
6987,HOUSE,HOUSE,495000,sale,3,145,HYPER_EQUIPPED,True,False,86,430,145,4,True,GOOD
1410,HOUSE,HOUSE,520000,sale,3,204,HYPER_EQUIPPED,False,False,25,140,204,3,False,GOOD
3800,HOUSE,MANSION,495000,sale,4,319,HYPER_EQUIPPED,,False,False,44,319,False,False,JUST_RENOVATED
4000,HOUSE,MANSION,530000,sale,6,392,INSTALLED,,False,False,False,392,2,False,GOOD
3020,HOUSE,VILLA,545000,sale,3,218,False,False,False,False,False,218,4,False,False
1790,HOUSE,HOUSE,539000,sale,4,209,HYPER_EQUIPPED,False,False,24,250,209,3,False,GOOD
3110,HOUSE,VILLA,540000,sale,3,185,HYPER_EQUIPPED,False,False,30,1500,185,4,False,GOOD
8970,HOUSE,HOUSE,540000,sale,7,285,False,,False,False,168,285,4,False,AS_NEW
2570,HOUSE,HOUSE,545000,sale,3,134,INSTALLED,,False,9,60,134,2,False,False
1410,HOUSE,HOUSE,545000,sale,4,185,INSTALLED,False,False,False,False,185,4,False,False
8550,HOUSE,HOUSE,569000,sale,3,234,HYPER_EQUIPPED,,False,24,False,234,3,False,False
8550,HOUSE,HOUSE,545000,sale,3,234,HYPER_EQUIPPED,,False,24,False,234,3,False,False
8500,HOUSE,VILLA,559000,sale,4,246,HYPER_EQUIPPED,,1,False,False,246,4,False,False
8310,HOUSE,HOUSE,572500,sale,4,200,INSTALLED,False,False,False,False,200,4,False,AS_NEW
9820,HOUSE,VILLA,575000,sale,4,257,INSTALLED,,1,False,False,257,4,False,False
3191,HOUSE,HOUSE,590000,sale,3,236,False,False,False,33,194,236,3,False,GOOD
9830,HOUSE,HOUSE,585000,sale,4,198,False,,False,False,False,198,3,False,GOOD
1820,HOUSE,HOUSE,585000,sale,5,252,HYPER_EQUIPPED,,False,False,False,252,4,False,GOOD
8400,HOUSE,HOUSE,590000,sale,4,276,INSTALLED,False,False,False,False,276,2,False,GOOD
5030,HOUSE,HOUSE,590000,sale,4,276,False,,1,45,2589,276,False,True,JUST_RENOVATED
4020,APARTMENT,DUPLEX,225000,sale,3,81,INSTALLED,False,False,18,False,81,3,False,GOOD
2000,APARTMENT,APARTMENT,449000,sale,2,90,INSTALLED,,False,5,False,90,2,False,False
2660,APARTMENT,APARTMENT,575000,sale,3,285,INSTALLED,,False,12,False,285,2,False,GOOD
2660,HOUSE,HOUSE,378000,sale,3,180,False,,False,False,90,180,2,False,AS_NEW
9052,APARTMENT,APARTMENT,530328,sale,3,126,HYPER_EQUIPPED,False,False,12,False,126,2,False,False
9052,APARTMENT,APARTMENT,367726,sale,1,124,HYPER_EQUIPPED,False,False,10,False,124,3,False,False
9000,HOUSE,APARTMENT_BLOCK,695000,sale,3,210,INSTALLED,False,False,False,60,210,2,False,GOOD
9052,APARTMENT,APARTMENT,429210,sale,2,100,HYPER_EQUIPPED,False,False,12,False,100,3,False,False
9052,APARTMENT,APARTMENT,393300,sale,2,91,HYPER_EQUIPPED,False,False,11,False,91,2,False,False
9080,HOUSE,HOUSE,695000,sale,3,229,INSTALLED,False,False,32,370,229,4,False,AS_NEW
9052,APARTMENT,APARTMENT,390260,sale,2,92,HYPER_EQUIPPED,False,False,10,False,92,2,False,False
9052,APARTMENT,APARTMENT,419406,sale,2,99,HYPER_EQUIPPED,False,False,10,False,99,2,False,False
9052,APARTMENT,APARTMENT,429210,sale,2,100,HYPER_EQUIPPED,False,False,12,False,100,3,False,False
9052,APARTMENT,APARTMENT,419368,sale,2,99,HYPER_EQUIPPED,False,False,10,False,99,2,False,False
9052,APARTMENT,APARTMENT,513988,sale,3,124,HYPER_EQUIPPED,False,False,10,False,124,3,False,False
9052,APARTMENT,APARTMENT,463258,sale,2,107,HYPER_EQUIPPED,False,False,18,False,107,2,False,False
2900,HOUSE,HOUSE,279000,sale,2,110,SEMI_EQUIPPED,,False,False,False,110,2,False,TO_BE_DONE_UP
2640,APARTMENT,APARTMENT,199500,sale,2,70,INSTALLED,,False,False,False,70,3,False,GOOD
9320,HOUSE,HOUSE,370000,sale,2,144,HYPER_EQUIPPED,,False,False,False,144,3,False,False
9052,APARTMENT,APARTMENT,530328,sale,3,126,HYPER_EQUIPPED,False,False,12,False,126,2,False,False
2811,HOUSE,HOUSE,849000,sale,4,234,INSTALLED,,False,30,92,234,4,False,False
9052,APARTMENT,APARTMENT,301948,sale,1,69,HYPER_EQUIPPED,False,False,9,False,69,3,False,False
9052,APARTMENT,APARTMENT,556453,sale,3,131,HYPER_EQUIPPED,False,False,18,False,131,2,False,False
9052,APARTMENT,APARTMENT,429172,sale,2,100,HYPER_EQUIPPED,False,False,12,False,100,3,False,False
9052,APARTMENT,APARTMENT,419368,sale,2,99,HYPER_EQUIPPED,False,False,10,False,99,2,False,False
1741,HOUSE,VILLA,650000,sale,4,195,USA_HYPER_EQUIPPED,,1,9,3644,195,4,False,JUST_RENOVATED
3300,HOUSE,HOUSE,685000,sale,8,442,False,,False,False,2755,442,4,False,GOOD
2570,HOUSE,HOUSE,599000,sale,3,150,INSTALLED,,False,13,110,150,3,False,False
1410,HOUSE,VILLA,619000,sale,4,230,HYPER_EQUIPPED,,False,8,580,230,4,False,TO_BE_DONE_UP
9900,HOUSE,VILLA,595000,sale,4,348,INSTALLED,,1,False,False,348,4,False,TO_RENOVATE
6830,HOUSE,HOUSE,625000,sale,8,262,INSTALLED,,False,False,False,262,3,False,False
5070,HOUSE,MIXED_USE_BUILDING,600000,sale,0,180,NOT_INSTALLED,,False,False,10,180,4,False,TO_RESTORE
2820,HOUSE,HOUSE,599000,sale,5,322,INSTALLED,False,False,False,305,322,3,False,GOOD
9750,HOUSE,MANOR_HOUSE,695000,sale,2,350,HYPER_EQUIPPED,,False,False,False,350,False,False,JUST_RENOVATED
1420,HOUSE,VILLA,720000,sale,4,227,False,False,False,False,False,227,4,False,False
3320,HOUSE,MANSION,735000,sale,5,300,INSTALLED,,False,60,800,300,2,False,False
1410,HOUSE,HOUSE,765000,sale,5,236,INSTALLED,False,False,False,766,236,4,False,GOOD
1790,HOUSE,COUNTRY_COTTAGE,785000,sale,4,320,HYPER_EQUIPPED,False,False,50,500,320,3,False,GOOD
2520,HOUSE,COUNTRY_COTTAGE,735000,sale,5,346,HYPER_EQUIPPED,,False,40,1100,346,3,False,GOOD
9000,HOUSE,HOUSE,850000,sale,7,416,SEMI_EQUIPPED,,False,False,False,416,False,False,GOOD
1470,HOUSE,VILLA,825000,sale,6,300,INSTALLED,False,1,False,False,300,4,False,GOOD
2340,HOUSE,VILLA,788000,sale,4,532,False,,False,False,1080,532,4,False,AS_NEW
8300,HOUSE,VILLA,885000,sale,3,132,HYPER_EQUIPPED,,False,False,False,132,4,False,GOOD
1090,HOUSE,VILLA,1050000,sale,4,360,SEMI_EQUIPPED,False,False,46,400,360,4,False,GOOD
1170,HOUSE,HOUSE,950000,sale,6,284,False,False,False,30,False,284,3,False,TO_BE_DONE_UP
1150,HOUSE,HOUSE,998000,sale,5,300,HYPER_EQUIPPED,,1,25,300,300,3,False,AS_NEW
1060,HOUSE,HOUSE,1150000,sale,5,334,INSTALLED,False,False,1,30,334,2,False,TO_BE_DONE_UP
1640,HOUSE,VILLA,1125000,sale,5,445,HYPER_EQUIPPED,False,False,87,380,445,4,False,GOOD
9052,APARTMENT,APARTMENT,419368,sale,2,99,HYPER_EQUIPPED,False,False,10,False,99,2,False,False
3080,HOUSE,HOUSE,1290000,sale,4,345,HYPER_EQUIPPED,,1,False,False,345,4,False,AS_NEW
2540,APARTMENT,DUPLEX,619000,sale,3,202,INSTALLED,,1,19,False,202,3,False,GOOD
2540,APARTMENT,APARTMENT,619000,sale,3,202,INSTALLED,,1,19,False,202,3,False,GOOD
9100,HOUSE,HOUSE,499000,sale,6,223,HYPER_EQUIPPED,,False,40,300,223,3,False,GOOD
2100,HOUSE,HOUSE,395000,sale,6,190,INSTALLED,,False,False,35,190,False,False,TO_BE_DONE_UP
6460,HOUSE,HOUSE,415000,sale,10,780,USA_SEMI_EQUIPPED,False,False,False,False,780,False,False,False
9230,HOUSE,MIXED_USE_BUILDING,189000,sale,3,148,INSTALLED,,False,False,False,148,False,False,GOOD
2235,HOUSE,HOUSE,449000,sale,5,320,HYPER_EQUIPPED,,False,False,False,320,False,False,False
2220,HOUSE,HOUSE,476924,sale,3,230,INSTALLED,,False,False,False,230,False,False,False
2580,HOUSE,HOUSE,480000,sale,2,198,INSTALLED,,False,False,False,198,False,False,False
9000,APARTMENT,APARTMENT,385000,sale,1,68,INSTALLED,,False,False,False,68,False,False,GOOD
9420,HOUSE,MANSION,1195000,sale,4,420,INSTALLED,,False,False,False,420,False,False,False
9000,APARTMENT,APARTMENT,435000,sale,1,92,INSTALLED,,False,False,False,92,False,False,JUST_RENOVATED
9000,APARTMENT,APARTMENT,499000,sale,2,105,INSTALLED,,False,False,False,105,False,False,GOOD
9000,HOUSE,HOUSE,835000,sale,3,181,INSTALLED,,False,False,False,181,False,False,AS_NEW
9000,APARTMENT,APARTMENT,289000,sale,1,52,INSTALLED,,False,False,False,52,False,False,JUST_RENOVATED
9940,HOUSE,HOUSE,489000,sale,4,211,INSTALLED,,False,False,False,211,False,False,GOOD
9000,APARTMENT,APARTMENT,455000,sale,2,95,INSTALLED,,False,False,False,95,False,False,JUST_RENOVATED
2100,APARTMENT,GROUND_FLOOR,275000,sale,1,91,INSTALLED,,False,35,77,91,False,False,JUST_RENOVATED
2520,HOUSE,HOUSE,329000,sale,1,124,INSTALLED,,False,False,False,124,False,False,TO_RENOVATE
8370,APARTMENT,APARTMENT,299500,sale,3,197,INSTALLED,,False,False,False,197,False,False,GOOD
2020,APARTMENT,APARTMENT,285000,sale,3,96,INSTALLED,,False,2,False,96,False,False,JUST_RENOVATED
2100,APARTMENT,APARTMENT,189000,sale,2,False,INSTALLED,,False,2,False,False,False,False,False
3130,HOUSE,HOUSE,335000,sale,3,130,INSTALLED,,False,False,False,130,4,False,GOOD
1950,HOUSE,HOUSE,1590000,sale,5,454,HYPER_EQUIPPED,False,False,24,1000,454,4,True,AS_NEW
9140,HOUSE,HOUSE,1495000,sale,5,730,HYPER_EQUIPPED,,False,False,3070,730,4,False,JUST_RENOVATED
1420,HOUSE,VILLA,1990000,sale,6,False,HYPER_EQUIPPED,,2,150,2000,False,4,True,GOOD
8300,HOUSE,HOUSE,2195000,sale,4,256,HYPER_EQUIPPED,,False,False,False,256,4,True,AS_NEW
1170,HOUSE,HOUSE,1850000,sale,5,540,HYPER_EQUIPPED,False,False,47,274,540,2,False,AS_NEW
1050,HOUSE,HOUSE,1950000,sale,4,300,HYPER_EQUIPPED,False,False,60,250,300,2,False,AS_NEW
2930,HOUSE,VILLA,2150000,sale,5,650,HYPER_EQUIPPED,False,2,200,3149,650,4,True,AS_NEW
8340,HOUSE,MIXED_USE_BUILDING,1499000,sale,10,899,HYPER_EQUIPPED,False,False,False,False,899,4,False,AS_NEW
8300,HOUSE,VILLA,2195000,sale,5,210,HYPER_EQUIPPED,,False,False,250,210,3,False,AS_NEW
8300,HOUSE,VILLA,2295000,sale,4,277,HYPER_EQUIPPED,False,False,False,418,277,4,True,AS_NEW
1000,HOUSE,EXCEPTIONAL_PROPERTY,2650000,sale,4,480,False,,1,False,44,480,2,False,AS_NEW
8300,HOUSE,VILLA,5875000,sale,6,289,HYPER_EQUIPPED,False,False,False,986,289,4,True,JUST_RENOVATED
8300,HOUSE,HOUSE,5495000,sale,6,542,HYPER_EQUIPPED,,False,False,1122,542,4,False,AS_NEW
6960,HOUSE,HOUSE,345000,sale,3,110,INSTALLED,,False,False,False,110,4,False,False
8020,HOUSE,HOUSE,403000,sale,4,False,False,,False,False,False,False,False,False,GOOD
6700,HOUSE,HOUSE,2500000,sale,14,830,INSTALLED,True,False,False,False,830,4,False,GOOD
2018,HOUSE,HOUSE,2480000,sale,5,590,HYPER_EQUIPPED,,False,False,220,590,3,True,False
5500,HOUSE,HOUSE,295000,sale,3,200,False,,False,False,False,200,False,False,TO_RESTORE
6200,HOUSE,HOUSE,99999,sale,2,133,INSTALLED,False,False,False,False,133,2,False,GOOD
5500,HOUSE,COUNTRY_COTTAGE,95000,sale,1,35,False,True,1,27,650,35,False,False,GOOD
5500,HOUSE,TOWN_HOUSE,210000,sale,3,125,False,,False,False,False,125,False,False,JUST_RENOVATED
7170,HOUSE,HOUSE,119999,sale,2,153,SEMI_EQUIPPED,False,False,False,False,153,2,False,TO_BE_DONE_UP
5540,HOUSE,HOUSE,395000,sale,8,480,False,,1,73,2500,480,False,False,GOOD
1150,HOUSE,HOUSE,690000,sale,4,160,HYPER_EQUIPPED,False,False,False,145,160,2,False,GOOD
6150,HOUSE,HOUSE,359000,sale,6,200,NOT_INSTALLED,False,False,False,8300,200,2,False,GOOD
2930,HOUSE,HOUSE,1195000,sale,3,297,HYPER_EQUIPPED,False,1,False,2200,297,4,True,False
3000,HOUSE,HOUSE,298000,sale,2,50,INSTALLED,,False,17,False,50,2,False,GOOD
2100,APARTMENT,GROUND_FLOOR,275000,sale,1,91,INSTALLED,,False,35,77,91,False,False,JUST_RENOVATED
2520,HOUSE,HOUSE,329000,sale,1,124,INSTALLED,,False,False,False,124,False,False,TO_RENOVATE
2100,APARTMENT,APARTMENT,189000,sale,2,False,INSTALLED,,False,2,False,False,False,False,False
9940,HOUSE,HOUSE,489000,sale,4,211,INSTALLED,,False,False,False,211,False,False,GOOD
2020,APARTMENT,APARTMENT,285000,sale,3,96,INSTALLED,,False,2,False,96,False,False,JUST_RENOVATED
3130,HOUSE,HOUSE,335000,sale,3,130,INSTALLED,,False,False,False,130,4,False,GOOD
8370,APARTMENT,APARTMENT,299500,sale,3,197,INSTALLED,,False,False,False,197,False,False,GOOD
4900,APARTMENT,APARTMENT,425000,sale,3,170,INSTALLED,False,False,38,116,170,2,False,GOOD
4600,HOUSE,VILLA,249000,sale,4,270,SEMI_EQUIPPED,False,False,24,250,270,4,False,TO_RENOVATE
2800,APARTMENT,APARTMENT,370000,sale,1,80,HYPER_EQUIPPED,False,False,10,False,80,2,False,GOOD
6760,APARTMENT,APARTMENT,285000,sale,2,86,NOT_INSTALLED,,False,5,False,86,False,False,GOOD
2627,HOUSE,HOUSE,335000,sale,4,110,INSTALLED,False,False,False,False,110,2,False,GOOD
3440,HOUSE,MANSION,439000,sale,6,238,HYPER_EQUIPPED,False,False,False,False,238,4,False,JUST_RENOVATED
2600,HOUSE,MANSION,559000,sale,3,177,HYPER_EQUIPPED,False,False,15,False,177,2,False,AS_NEW
2940,HOUSE,HOUSE,269000,sale,3,163,False,False,False,False,False,163,3,False,TO_RENOVATE
5523,HOUSE,HOUSE,299000,sale,3,140,False,False,False,False,False,140,3,False,GOOD
2270,HOUSE,VILLA,950000,sale,4,False,INSTALLED,False,False,False,False,False,4,True,AS_NEW
2950,APARTMENT,APARTMENT,335000,sale,2,80,HYPER_EQUIPPED,False,False,15,False,80,2,False,AS_NEW
2300,APARTMENT,APARTMENT,249000,sale,2,114,HYPER_EQUIPPED,False,False,False,False,114,2,False,AS_NEW
1090,APARTMENT,APARTMENT,200000,sale,1,81,INSTALLED,,False,False,False,81,3,False,TO_BE_DONE_UP
9200,HOUSE,MANOR_HOUSE,1295000,sale,4,597,HYPER_EQUIPPED,,False,False,False,597,False,False,GOOD
9000,APARTMENT,APARTMENT,449000,sale,3,128,INSTALLED,,False,False,False,128,False,False,JUST_RENOVATED
1547,HOUSE,VILLA,1240000,sale,5,364,INSTALLED,,False,False,False,364,False,False,AS_NEW
9000,HOUSE,VILLA,3500000,sale,5,637,HYPER_EQUIPPED,,False,False,False,637,4,False,AS_NEW
1502,HOUSE,HOUSE,395000,sale,3,125,INSTALLED,,False,False,False,125,2,False,GOOD
8300,HOUSE,HOUSE,1325000,sale,4,212,HYPER_EQUIPPED,,False,False,False,212,3,False,GOOD
8570,HOUSE,HOUSE,339000,sale,3,178,INSTALLED,,False,False,False,178,False,False,GOOD
8560,HOUSE,HOUSE,639000,sale,4,265,INSTALLED,,False,False,370,265,False,False,GOOD
9991,HOUSE,HOUSE,345000,sale,4,170,False,,False,False,False,170,False,False,TO_RENOVATE
3321,HOUSE,FARMHOUSE,285000,sale,4,136,False,,False,False,500,136,4,False,TO_RENOVATE
2350,HOUSE,VILLA,1190000,sale,4,428,HYPER_EQUIPPED,False,1,False,False,428,4,False,GOOD
1495,HOUSE,HOUSE,475000,sale,3,160,HYPER_EQUIPPED,,False,32,2200,160,4,False,AS_NEW
6280,HOUSE,HOUSE,695000,sale,3,218,False,,False,False,5653,218,4,False,GOOD
2530,HOUSE,VILLA,870000,sale,3,280,HYPER_EQUIPPED,,False,34,570,280,4,True,AS_NEW
2640,HOUSE,HOUSE,430000,sale,3,145,HYPER_EQUIPPED,,False,False,False,145,2,False,AS_NEW
7370,HOUSE,HOUSE,360000,sale,4,125,INSTALLED,False,False,160,70,125,4,True,GOOD
5310,HOUSE,HOUSE,1950000,sale,10,1000,INSTALLED,False,False,50,11000,1000,4,True,AS_NEW
2220,HOUSE,HOUSE,298000,sale,3,198,INSTALLED,,False,False,False,198,False,False,False
7100,HOUSE,MIXED_USE_BUILDING,249000,sale,0,150,INSTALLED,,False,False,False,150,2,False,GOOD
5555,HOUSE,HOUSE,215000,sale,5,186,INSTALLED,,False,False,False,186,4,False,False
1860,HOUSE,VILLA,495000,sale,3,237,False,,False,60,False,237,4,False,GOOD
7387,HOUSE,HOUSE,185000,sale,2,259,False,,False,19,844,259,3,False,GOOD
